Phenotype	Column	Statistic	P-value
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus phage StauST398-4	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus virus 69	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus virus 92	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus virus 96	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus virus SEP9	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus virus Sextaec	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus virus St134	33.5	0.8834488425186301
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus virus X2	33.0	0.9290213477985798
CK_DIABETES	Achromobacter denitrificans	166.5	0.6736463313839539
CK_DIABETES	Achromobacter xylosoxidans	180.0	0.790434062319321
CK_DIABETES	Acidibrevibacterium fodinaquatile	127.0	0.02549012800500549
CK_DIABETES	Acidovorax citrulli	150.0	0.35787987481972383
CK_DIABETES	Acidovorax sp. 1608163	147.5	0.0020515581015106404
CK_DIABETES	Acinetobacter baumannii	183.0	0.6769545302559947
CK_DIABETES	Acinetobacter bereziniae	183.0	0.6769545302559947
CK_DIABETES	Acinetobacter dispersus	180.0	0.790434062319321
CK_DIABETES	Acinetobacter gyllenbergii	180.0	0.790434062319321
CK_DIABETES	Acinetobacter haemolyticus	186.0	0.5962292783582749
CK_DIABETES	Acinetobacter indicus	180.0	0.790434062319321
CK_DIABETES	Acinetobacter johnsonii	162.0	0.5128717596716728
CK_DIABETES	Acinetobacter junii	186.0	0.5962292783582749
CK_DIABETES	Acinetobacter lwoffii	183.0	0.6769545302559947
CK_DIABETES	Acinetobacter nosocomialis	180.0	0.790434062319321
CK_DIABETES	Acinetobacter pittii	180.0	0.790434062319321
CK_DIABETES	Acinetobacter radioresistens	180.0	0.790434062319321
CK_DIABETES	Acinetobacter schindleri	180.0	0.790434062319321
CK_DIABETES	Acinetobacter seifertii	180.0	0.790434062319321
CK_DIABETES	Acinetobacter sp. WCHA45	180.0	0.790434062319321
CK_DIABETES	Acinetobacter sp. WCHAc010052	180.0	0.790434062319321
CK_DIABETES	Acinetobacter ursingii	150.0	0.04471101705889061
CK_DIABETES	Acinetobacter venetianus	180.0	0.790434062319321
CK_DIABETES	Actinoalloteichus sp. AHMU CJ021	186.0	0.5962292783582749
CK_DIABETES	Actinomycetospora lutea	180.0	0.790434062319321
CK_DIABETES	Actinomycetospora sp. FXJ1.479	180.0	0.790434062319321
CK_DIABETES	Actinosynnema pretiosum	180.0	0.790434062319321
CK_DIABETES	Adhaeribacter radiodurans	180.0	0.790434062319321
CK_DIABETES	Aeromonas media	180.0	0.790434062319321
CK_DIABETES	Alicycliphilus denitrificans	167.5	0.7046625862098538
CK_DIABETES	Aminobacter sp. MDW-2	180.0	0.790434062319321
CK_DIABETES	Aquabacterium olei	186.0	0.5962292783582749
CK_DIABETES	Aquaspirillum sp. LM1	183.0	0.6769545302559947
CK_DIABETES	Aquisphaera giovannonii	186.0	0.5962292783582749
CK_DIABETES	Aureimonas altamirensis	180.0	0.790434062319321
CK_DIABETES	Bacillus aryabhattai	180.0	0.790434062319321
CK_DIABETES	Bacillus cereus	180.0	0.790434062319321
CK_DIABETES	Bdellovibrio sp. NC01	180.0	0.790434062319321
CK_DIABETES	Blastococcus saxobsidens	189.0	0.5315292504866648
CK_DIABETES	Blastococcus sp.	180.0	0.790434062319321
CK_DIABETES	Bradyrhizobium betae	183.0	0.6769545302559947
CK_DIABETES	Bradyrhizobium sp. SK17	180.0	0.790434062319321
CK_DIABETES	Brasilonema sennae	180.0	0.790434062319321
CK_DIABETES	Brevundimonas sp. 'scallop'	155.0	0.24210680878791335
CK_DIABETES	Burkholderia cenocepacia	167.5	0.7046625862098538
CK_DIABETES	Burkholderia stagnalis	173.5	0.9098527990576095
CK_DIABETES	Byssovorax cruenta	180.0	0.790434062319321
CK_DIABETES	Calothrix sp. NIES-4105	180.0	0.790434062319321
CK_DIABETES	Cellulomonas sp. Y8	180.0	0.790434062319321
CK_DIABETES	Cellvibrio sp. KY-GH-1	180.0	0.790434062319321
CK_DIABETES	Chitinibacter sp. 2T18	180.0	0.790434062319321
CK_DIABETES	Chitinophaga pinensis	151.0	0.05340722471577705
CK_DIABETES	Chroococcidiopsis thermalis	147.5	0.0020515581015106404
CK_DIABETES	Chryseobacterium indologenes	183.0	0.6769545302559947
CK_DIABETES	Chryseobacterium shandongense	180.0	0.790434062319321
CK_DIABETES	Chthoniobacter flavus	183.0	0.6769545302559947
CK_DIABETES	Citrobacter koseri	183.0	0.6769545302559947
CK_DIABETES	Cloacibacterium normanense	183.0	0.6769545302559947
CK_DIABETES	Comamonas testosteroni	137.0	0.11674664957249718
CK_DIABETES	Corynebacterium accolens	180.0	0.790434062319321
CK_DIABETES	Corynebacterium ammoniagenes	180.0	0.790434062319321
CK_DIABETES	Corynebacterium aquilae	180.0	0.790434062319321
CK_DIABETES	Corynebacterium aurimucosum	192.0	0.4769714649806752
CK_DIABETES	Corynebacterium camporealensis	186.0	0.5962292783582749
CK_DIABETES	Corynebacterium casei	183.0	0.6769545302559947
CK_DIABETES	Corynebacterium diphtheriae	183.5	0.8456762142570013
CK_DIABETES	Corynebacterium doosanense	180.0	0.790434062319321
CK_DIABETES	Corynebacterium efficiens	180.0	0.790434062319321
CK_DIABETES	Corynebacterium endometrii	180.0	0.790434062319321
CK_DIABETES	Corynebacterium glutamicum	180.0	0.790434062319321
CK_DIABETES	Corynebacterium halotolerans	180.0	0.790434062319321
CK_DIABETES	Corynebacterium jeikeium	186.0	0.5962292783582749
CK_DIABETES	Corynebacterium kefirresidentii	197.0	0.6464851111142373
CK_DIABETES	Corynebacterium kroppenstedtii	180.0	0.790434062319321
CK_DIABETES	Corynebacterium lactis	147.5	0.0020515581015106404
CK_DIABETES	Corynebacterium minutissimum	186.0	0.5962292783582749
CK_DIABETES	Corynebacterium mycetoides	180.0	0.790434062319321
CK_DIABETES	Corynebacterium propinquum	147.5	0.0020515581015106404
CK_DIABETES	Corynebacterium pseudodiphtheriticum	180.0	0.790434062319321
CK_DIABETES	Corynebacterium pseudotuberculosis	180.0	0.790434062319321
CK_DIABETES	Corynebacterium renale	180.0	0.790434062319321
CK_DIABETES	Corynebacterium resistens	180.0	0.790434062319321
CK_DIABETES	Corynebacterium sanguinis	180.0	0.790434062319321
CK_DIABETES	Corynebacterium segmentosum	102.0	0.07972560349123087
CK_DIABETES	Corynebacterium simulans	204.0	0.3172392652028413
CK_DIABETES	Corynebacterium singulare	186.0	0.5962292783582749
CK_DIABETES	Corynebacterium sp. 2183	180.0	0.790434062319321
CK_DIABETES	Corynebacterium sp. Marseille-Q3630	183.0	0.6769545302559947
CK_DIABETES	Corynebacterium sp. PD7.7	180.0	0.790434062319321
CK_DIABETES	Corynebacterium sp. ZJ-599	147.5	0.0020515581015106404
CK_DIABETES	Corynebacterium sp. zg-913	180.0	0.790434062319321
CK_DIABETES	Corynebacterium sp. zg-917	180.0	0.790434062319321
CK_DIABETES	Corynebacterium stationis	180.0	0.790434062319321
CK_DIABETES	Corynebacterium striatum	186.5	0.7703192991549943
CK_DIABETES	Corynebacterium testudinoris	180.0	0.790434062319321
CK_DIABETES	Corynebacterium tuberculostearicum	216.0	0.21169130053633856
CK_DIABETES	Corynebacterium ulcerans	180.0	0.790434062319321
CK_DIABETES	Coxiella burnetii	180.0	0.790434062319321
CK_DIABETES	Craurococcus roseus	180.0	0.790434062319321
CK_DIABETES	Croceicoccus marinus	165.5	0.6431752709400885
CK_DIABETES	Cupriavidus basilensis	195.0	0.42966789804226
CK_DIABETES	Cupriavidus metallidurans	156.0	0.26470875030836605
CK_DIABETES	Curtobacterium sp. MR_MD2014	180.0	0.790434062319321
CK_DIABETES	Cutibacterium acnes	157.0	0.6585062733017215
CK_DIABETES	Cutibacterium avidum	183.0	0.6769545302559947
CK_DIABETES	Cutibacterium granulosum	151.0	0.44467015399479204
CK_DIABETES	Deinococcus actinosclerus	180.0	0.790434062319321
CK_DIABETES	Deinococcus ficus	183.0	0.6769545302559947
CK_DIABETES	Deinococcus geothermalis	180.0	0.790434062319321
CK_DIABETES	Deinococcus gobiensis	180.0	0.790434062319321
CK_DIABETES	Deinococcus metallilatus	180.0	0.790434062319321
CK_DIABETES	Deinococcus puniceus	90.0	2.524371553924013e-06
CK_DIABETES	Deinococcus radiodurans	180.0	0.790434062319321
CK_DIABETES	Deinococcus rufus	118.0	9.364551672894745e-06
CK_DIABETES	Deinococcus sp. NW-56	153.5	0.15166939935540277
CK_DIABETES	Deinococcus wulumuqiensis	180.0	0.790434062319321
CK_DIABETES	Delftia acidovorans	166.0	0.6767051963699173
CK_DIABETES	Delftia tsuruhatensis	154.5	0.17027314704969032
CK_DIABETES	Dermacoccus nishinomiyaensis	172.0	0.8581743766417861
CK_DIABETES	Dermacoccus sp. PAMC28757	180.0	0.790434062319321
CK_DIABETES	Dialister pneumosintes	180.0	0.790434062319321
CK_DIABETES	Dinoroseobacter shibae	180.0	0.790434062319321
CK_DIABETES	Dolosigranulum pigrum	123.0	0.10880314926739883
CK_DIABETES	Duganella sp. GN2-R2	183.0	0.6769545302559947
CK_DIABETES	Eikenella corrodens	180.0	0.790434062319321
CK_DIABETES	Enterobacter bugandensis	183.0	0.6769545302559947
CK_DIABETES	Enterobacter sp. E76	157.0	0.2887243100206034
CK_DIABETES	Enterococcus faecium	180.0	0.790434062319321
CK_DIABETES	Epilithonimonas vandammei	147.5	0.0020515581015106404
CK_DIABETES	Escherichia coli	168.0	0.8070387642509481
CK_DIABETES	Flavisolibacter ginsenosidimutans	183.0	0.6769545302559947
CK_DIABETES	Friedmanniella luteola	183.0	0.6769545302559947
CK_DIABETES	Frigoriglobus tundricola	195.0	0.42966789804226
CK_DIABETES	Fusobacterium necrophorum	180.0	0.790434062319321
CK_DIABETES	Fusobacterium nucleatum	180.0	0.790434062319321
CK_DIABETES	Gemella haemolysans	180.0	0.790434062319321
CK_DIABETES	Gemmata massiliana	183.0	0.6769545302559947
CK_DIABETES	Gemmata obscuriglobus	183.0	0.6769545302559947
CK_DIABETES	Gemmatirosa kalamazoonesis	186.0	0.5962292783582749
CK_DIABETES	Geodermatophilus obscurus	180.0	0.790434062319321
CK_DIABETES	Gloeocapsa sp. PCC 7428	166.5	0.6736463313839539
CK_DIABETES	Haemophilus influenzae	186.0	0.5962292783582749
CK_DIABETES	Hassalia littoralis	180.0	0.790434062319321
CK_DIABETES	Herbaspirillum rubrisubalbicans	180.0	0.790434062319321
CK_DIABETES	Herbaspirillum sp. meg3	180.0	0.790434062319321
CK_DIABETES	Hydrogenophaga pseudoflava	192.0	0.4769714649806752
CK_DIABETES	Hydrogenophaga sp. BA0156	162.0	0.5128717596716728
CK_DIABETES	Hymenobacter baengnokdamensis	180.0	0.790434062319321
CK_DIABETES	Hymenobacter sedentarius	147.5	0.0020515581015106404
CK_DIABETES	Hymenobacter sp. APR13	180.0	0.790434062319321
CK_DIABETES	Hymenobacter sp. BRD128	156.0	0.26470875030836605
CK_DIABETES	Hymenobacter sp. DG01	186.0	0.5962292783582749
CK_DIABETES	Inhella inkyongensis	172.5	0.8896245999676106
CK_DIABETES	Janibacter melonis	186.0	0.5962292783582749
CK_DIABETES	Janthinobacterium svalbardensis	183.0	0.6769545302559947
CK_DIABETES	Ketogulonicigenium vulgare	180.0	0.790434062319321
CK_DIABETES	Kinneretia sp. DAIF2	118.5	0.16133388634413792
CK_DIABETES	Klebsiella aerogenes	186.0	0.5962292783582749
CK_DIABETES	Kocuria palustris	189.0	0.5315292504866648
CK_DIABETES	Kocuria rosea	183.0	0.6769545302559947
CK_DIABETES	Kocuria sp. BT304	180.0	0.790434062319321
CK_DIABETES	Kocuria sp. KD4	147.5	0.0020515581015106404
CK_DIABETES	Labilithrix luteola	160.5	0.43259866831061333
CK_DIABETES	Lactobacillus crispatus	183.0	0.6769545302559947
CK_DIABETES	Lawsonella clevelandensis	164.0	0.7194542917674637
CK_DIABETES	Leptolyngbya sp. WR9	180.0	0.790434062319321
CK_DIABETES	Leptothrix cholodnii	167.5	0.7046625862098538
CK_DIABETES	Leuconostoc gelidum	180.0	0.790434062319321
CK_DIABETES	Leuconostoc mesenteroides	180.0	0.790434062319321
CK_DIABETES	Limnobacter sp. SAORIC-580	158.0	0.31416649822563014
CK_DIABETES	Lysobacter enzymogenes	180.0	0.790434062319321
CK_DIABETES	Macrococcus caseolyticus	180.0	0.790434062319321
CK_DIABETES	Macrococcus sp. 'bovinus'	180.0	0.790434062319321
CK_DIABETES	Marivivens sp. JLT3646	180.0	0.790434062319321
CK_DIABETES	Marmoricola scoriae	192.0	0.4769714649806752
CK_DIABETES	Massilia oculi	147.5	0.0020515581015106404
CK_DIABETES	Massilia sp. 4114	180.0	0.790434062319321
CK_DIABETES	Massilia sp. LPB0304	180.0	0.790434062319321
CK_DIABETES	Massilia sp. Se16.2.3	180.0	0.790434062319321
CK_DIABETES	Megamonas hypermegale	180.0	0.790434062319321
CK_DIABETES	Methylibium petroleiphilum	179.0	0.9568221562753035
CK_DIABETES	Methylibium sp. Pch-M	131.0	0.055336125749848815
CK_DIABETES	Methylobacterium aerolatum	180.0	0.790434062319321
CK_DIABETES	Methylobacterium bullatum	183.0	0.6769545302559947
CK_DIABETES	Methylobacterium durans	183.0	0.6769545302559947
CK_DIABETES	Methylobacterium iners	180.0	0.790434062319321
CK_DIABETES	Methylobacterium mesophilicum	183.0	0.6769545302559947
CK_DIABETES	Methylobacterium oryzae	180.0	0.790434062319321
CK_DIABETES	Methylobacterium phyllosphaerae	180.0	0.790434062319321
CK_DIABETES	Methylobacterium radiotolerans	183.0	0.6769545302559947
CK_DIABETES	Methylobacterium sp.	151.0	0.05340722471577705
CK_DIABETES	Methylobacterium sp. ALBL_085	186.0	0.5962292783582749
CK_DIABETES	Methylobacterium sp. C1	183.0	0.6769545302559947
CK_DIABETES	Methylobacterium sp. DM1	180.0	0.790434062319321
CK_DIABETES	Methylobacterium sp. WL1	147.5	0.0020515581015106404
CK_DIABETES	Methylorubrum zatmanii	180.0	0.790434062319321
CK_DIABETES	Microbacterium pygmaeum	180.0	0.790434062319321
CK_DIABETES	Microbacterium sp. Se63.02b	180.0	0.790434062319321
CK_DIABETES	Micrococcus luteus	191.0	0.6704816000453548
CK_DIABETES	Micrococcus sp. ALBL_223	147.5	0.0020515581015106404
CK_DIABETES	Microcoleus anatoxicus	180.0	0.790434062319321
CK_DIABETES	Microcoleus vaginatus	180.0	0.790434062319321
CK_DIABETES	Microlunatus phosphovorus	183.0	0.6769545302559947
CK_DIABETES	Microlunatus sagamiharensis	186.0	0.5962292783582749
CK_DIABETES	Minicystis rosea	186.0	0.5962292783582749
CK_DIABETES	Mitsuaria sp. 7	90.5	0.02935547199034248
CK_DIABETES	Modestobacter marinus	192.0	0.4769714649806752
CK_DIABETES	Moraxella bovis	180.0	0.790434062319321
CK_DIABETES	Moraxella bovoculi	151.0	0.05340722471577705
CK_DIABETES	Moraxella catarrhalis	144.0	0.2594967801357789
CK_DIABETES	Moraxella nonliquefaciens	154.5	0.17027314704969032
CK_DIABETES	Moraxella osloensis	182.5	0.8711495565740088
CK_DIABETES	Moraxella ovis	180.0	0.790434062319321
CK_DIABETES	Mucilaginibacter mallensis	183.0	0.6769545302559947
CK_DIABETES	Mycoplasma salivarium	183.0	0.6769545302559947
CK_DIABETES	Negativicoccus massiliensis	180.0	0.790434062319321
CK_DIABETES	Neisseria elongata	180.0	0.790434062319321
CK_DIABETES	Neisseria meningitidis	180.0	0.790434062319321
CK_DIABETES	Neorhizobium sp. NCHU2750	180.0	0.790434062319321
CK_DIABETES	Nocardioides ginkgobilobae	180.0	0.790434062319321
CK_DIABETES	Nocardioides marinisabuli	180.0	0.790434062319321
CK_DIABETES	Nocardioides seonyuensis	192.0	0.4769714649806752
CK_DIABETES	Nostoc punctiforme	151.0	0.05340722471577705
CK_DIABETES	Nostoc sp. 'Peltigera malacea cyanobiont' DB3992	186.0	0.5962292783582749
CK_DIABETES	Nostoc sp. NIES-4103	180.0	0.790434062319321
CK_DIABETES	Nostoc sp. TCL240-02	180.0	0.790434062319321
CK_DIABETES	Novosphingobium aromaticivorans	144.0	0.4295216616525742
CK_DIABETES	Novosphingobium capsulatum	118.0	9.364551672894745e-06
CK_DIABETES	Novosphingobium ginsenosidimutans	157.5	0.3513914909444946
CK_DIABETES	Novosphingobium pentaromativorans	160.0	0.45649486422751206
CK_DIABETES	Novosphingobium resinovorum	126.0	0.13010837506791792
CK_DIABETES	Novosphingobium sp. ABRDHK2	125.0	0.2325388355447282
CK_DIABETES	Novosphingobium sp. ES2-1	133.0	0.275018161172484
CK_DIABETES	Novosphingobium sp. Gsoil 351	165.5	0.6431752709400885
CK_DIABETES	Novosphingobium sp. P6W	163.5	0.5840396569658427
CK_DIABETES	Novosphingobium sp. PP1Y	168.0	0.735708521897791
CK_DIABETES	Novosphingobium sp. THN1	128.0	0.21919405517853474
CK_DIABETES	Novosphingobium tardaugens	132.0	0.2723021189091154
CK_DIABETES	Ochrobactrum sp. PW1	157.5	0.3513914909444946
CK_DIABETES	Oligella ureolytica	180.0	0.790434062319321
CK_DIABETES	Oscillatoria nigro-viridis	180.0	0.790434062319321
CK_DIABETES	Oscillatoria sp. TM S9	180.0	0.790434062319321
CK_DIABETES	Paludisphaera borealis	180.0	0.790434062319321
CK_DIABETES	Pantoea agglomerans	180.0	0.790434062319321
CK_DIABETES	Pantoea ananatis	186.0	0.5962292783582749
CK_DIABETES	Pantoea rwandensis	151.0	0.05340722471577705
CK_DIABETES	Pantoea sp. CCBC3-3-1	180.0	0.790434062319321
CK_DIABETES	Pantoea sp. SO10	180.0	0.790434062319321
CK_DIABETES	Pantoea vagans	147.5	0.0020515581015106404
CK_DIABETES	Paraburkholderia aromaticivorans	189.0	0.5315292504866648
CK_DIABETES	Paracoccus contaminans	140.0	0.18768733435237384
CK_DIABETES	Paracoccus sanguinis	183.0	0.6769545302559947
CK_DIABETES	Paracoccus sp. AK26	157.0	0.2887243100206034
CK_DIABETES	Paracoccus sp. Arc7-R13	180.0	0.790434062319321
CK_DIABETES	Paracoccus yeei	180.0	0.790434062319321
CK_DIABETES	Paraurantiacibacter namhicola	150.0	0.04471101705889061
CK_DIABETES	Parvimonas micra	180.0	0.790434062319321
CK_DIABETES	Patulibacter medicamentivorans	180.0	0.790434062319321
CK_DIABETES	Paucibacter sp. KCTC 42545	146.0	0.2899680551492261
CK_DIABETES	Pectobacterium brasiliense	180.0	0.790434062319321
CK_DIABETES	Peptostreptococcus anaerobius	180.0	0.790434062319321
CK_DIABETES	Phormidium sp. NIES-2121	180.0	0.790434062319321
CK_DIABETES	Porphyrobacter sp. YT40	153.5	0.15166939935540277
CK_DIABETES	Porphyromonas asaccharolytica	180.0	0.790434062319321
CK_DIABETES	Porphyromonas endodontalis	180.0	0.790434062319321
CK_DIABETES	Porphyromonas gingivalis	180.0	0.790434062319321
CK_DIABETES	Prevotella copri	186.0	0.5962292783582749
CK_DIABETES	Prevotella denticola	180.0	0.790434062319321
CK_DIABETES	Prevotella enoeca	180.0	0.790434062319321
CK_DIABETES	Prevotella fusca	183.0	0.6769545302559947
CK_DIABETES	Prevotella intermedia	186.0	0.5962292783582749
CK_DIABETES	Prevotella jejuni	180.0	0.790434062319321
CK_DIABETES	Prevotella melaninogenica	183.0	0.6769545302559947
CK_DIABETES	Prevotella oris	183.0	0.6769545302559947
CK_DIABETES	Prevotella ruminicola	180.0	0.790434062319321
CK_DIABETES	Prevotella scopos	180.0	0.790434062319321
CK_DIABETES	Priestia megaterium	180.0	0.790434062319321
CK_DIABETES	Propionibacterium sp. oral taxon 193	183.0	0.6769545302559947
CK_DIABETES	Propioniciclava sp. HDW11	183.0	0.6769545302559947
CK_DIABETES	Protaetiibacter sp. SSC-01	183.0	0.6769545302559947
CK_DIABETES	Proteus mirabilis	189.0	0.5315292504866648
CK_DIABETES	Pseudomonas aeruginosa	141.0	0.21807396985237515
CK_DIABETES	Pseudomonas chlororaphis	180.0	0.790434062319321
CK_DIABETES	Pseudomonas fluorescens	120.0	0.0004286011800897073
CK_DIABETES	Pseudomonas libanensis	180.0	0.790434062319321
CK_DIABETES	Pseudomonas otitidis	180.0	0.790434062319321
CK_DIABETES	Pseudomonas parafulva	147.5	0.0020515581015106404
CK_DIABETES	Pseudomonas plecoglossicida	183.0	0.6769545302559947
CK_DIABETES	Pseudomonas psychrotolerans	183.0	0.6769545302559947
CK_DIABETES	Pseudomonas putida	165.5	0.6431752709400885
CK_DIABETES	Pseudomonas sp. KU43P	180.0	0.790434062319321
CK_DIABETES	Pseudomonas sp. NC02	180.0	0.790434062319321
CK_DIABETES	Pseudomonas stutzeri	180.0	0.9332765068805141
CK_DIABETES	Pseudonocardia autotrophica	180.0	0.790434062319321
CK_DIABETES	Pseudonocardia dioxanivorans	192.0	0.4769714649806752
CK_DIABETES	Pseudonocardia sp. AL041005-10	186.0	0.5962292783582749
CK_DIABETES	Pseudonocardia sp. CGMCC 4.1532	180.0	0.790434062319321
CK_DIABETES	Qipengyuania sediminis	180.0	0.790434062319321
CK_DIABETES	Ralstonia insidiosa	189.0	0.5315292504866648
CK_DIABETES	Ramlibacter tataouinensis	164.0	0.5726763185995887
CK_DIABETES	Rhizobacter gummiphilus	167.5	0.7046625862098538
CK_DIABETES	Rhizorhabdus dicambivorans	162.5	0.555453147211929
CK_DIABETES	Rhodoferax koreense	183.0	0.6769545302559947
CK_DIABETES	Rhodopseudomonas palustris	104.0	0.04087216271668245
CK_DIABETES	Rickettsiella sp. 5-186-2	180.0	0.790434062319321
CK_DIABETES	Roseateles depolymerans	157.0	0.5388238526186339
CK_DIABETES	Roseiflexus sp. RS-1	180.0	0.790434062319321
CK_DIABETES	Roseomonas gilardii	183.0	0.6769545302559947
CK_DIABETES	Roseomonas mucosa	180.0	0.790434062319321
CK_DIABETES	Roseomonas sp. I12B-00351	180.0	0.790434062319321
CK_DIABETES	Rothia dentocariosa	180.0	0.790434062319321
CK_DIABETES	Rothia nasimurium	180.0	0.790434062319321
CK_DIABETES	Rubritepida sp. MDT2-1-1	180.0	0.790434062319321
CK_DIABETES	Rubrivivax gelatinosus	148.0	0.32275998688561314
CK_DIABETES	Sandaracinus amylolyticus	151.0	0.05340722471577705
CK_DIABETES	Schlegelella thermodepolymerans	165.0	0.6037710662708788
CK_DIABETES	Serinicoccus marinus	180.0	0.790434062319321
CK_DIABETES	Solimonas sp. K1W22B-7	183.0	0.6769545302559947
CK_DIABETES	Sorangium cellulosum	160.5	0.43259866831061333
CK_DIABETES	Sphaerotilus natans	168.0	0.735708521897791
CK_DIABETES	Sphingobium amiense	121.5	0.09130263464550427
CK_DIABETES	Sphingobium baderi	165.0	0.647905256713488
CK_DIABETES	Sphingobium chlorophenolicum	155.0	0.24210680878791335
CK_DIABETES	Sphingobium cloacae	103.0	0.03816958231588065
CK_DIABETES	Sphingobium hydrophobicum	104.5	0.08209191492255663
CK_DIABETES	Sphingobium indicum	150.0	0.04471101705889061
CK_DIABETES	Sphingobium japonicum	162.5	0.555453147211929
CK_DIABETES	Sphingobium sp. CAP-1	134.0	0.0914671220368373
CK_DIABETES	Sphingobium sp. RAC03	155.0	0.24210680878791335
CK_DIABETES	Sphingobium sp. SYK-6	157.5	0.3513914909444946
CK_DIABETES	Sphingobium sp. TKS	179.5	0.9482700287543047
CK_DIABETES	Sphingobium sp. YBL2	153.0	0.47061535365808893
CK_DIABETES	Sphingobium yanoikuyae	115.5	0.1495341674704233
CK_DIABETES	Sphingomonas alpina	168.0	0.735708521897791
CK_DIABETES	Sphingomonas gellani	180.0	0.790434062319321
CK_DIABETES	Sphingomonas ginsengisoli An et al. 2013	186.0	0.5962292783582749
CK_DIABETES	Sphingomonas hengshuiensis	153.5	0.15166939935540277
CK_DIABETES	Sphingomonas leidyi	189.0	0.5315292504866648
CK_DIABETES	Sphingomonas melonis	115.0	0.1442768946972365
CK_DIABETES	Sphingomonas panacis	167.5	0.7046625862098538
CK_DIABETES	Sphingomonas paucimobilis	96.0	0.05037155978740081
CK_DIABETES	Sphingomonas sanxanigenens	162.0	0.5128717596716728
CK_DIABETES	Sphingomonas sp. AAP5	157.0	0.2887243100206034
CK_DIABETES	Sphingomonas sp. AP4-R1	141.0	0.23449101867967082
CK_DIABETES	Sphingomonas sp. C8-2	158.5	0.37731915150626893
CK_DIABETES	Sphingomonas sp. CC-E-3	180.0	0.790434062319321
CK_DIABETES	Sphingomonas sp. CL5.1	186.0	0.5962292783582749
CK_DIABETES	Sphingomonas sp. Cra20	180.0	0.790434062319321
CK_DIABETES	Sphingomonas sp. FARSPH	156.0	0.26470875030836605
CK_DIABETES	Sphingomonas sp. HDW15B	183.0	0.6769545302559947
CK_DIABETES	Sphingomonas sp. IC081	169.5	0.791633645077718
CK_DIABETES	Sphingomonas sp. LK11	150.0	0.04471101705889061
CK_DIABETES	Sphingomonas sp. LM7	159.5	0.40439393246341104
CK_DIABETES	Sphingomonas sp. MK52	183.0	0.6769545302559947
CK_DIABETES	Sphingomonas sp. MM-1	160.0	0.45649486422751206
CK_DIABETES	Sphingomonas sp. NBWT7	183.0	0.6769545302559947
CK_DIABETES	Sphingomonas sp. NIC1	151.0	0.05340722471577705
CK_DIABETES	Sphingomonas sp. SL21	134.0	0.0914671220368373
CK_DIABETES	Sphingomonas wittichii	162.5	0.555453147211929
CK_DIABETES	Sphingopyxis granuli	172.5	0.8800028372706982
CK_DIABETES	Sphingopyxis macrogoltabida	186.0	0.5962292783582749
CK_DIABETES	Spirosoma sp. CJU-R4	180.0	0.790434062319321
CK_DIABETES	Staphylococcus argenteus	180.0	0.790434062319321
CK_DIABETES	Staphylococcus aureus	241.5	0.11141576187527703
CK_DIABETES	Staphylococcus auricularis	180.0	0.790434062319321
CK_DIABETES	Staphylococcus capitis	180.0	0.790434062319321
CK_DIABETES	Staphylococcus epidermidis	177.0	1.0
CK_DIABETES	Staphylococcus haemolyticus	180.0	0.790434062319321
CK_DIABETES	Staphylococcus hominis	180.0	0.790434062319321
CK_DIABETES	Staphylococcus lugdunensis	180.0	0.790434062319321
CK_DIABETES	Staphylococcus pettenkoferi	180.0	0.790434062319321
CK_DIABETES	Staphylococcus warneri	183.0	0.6769545302559947
CK_DIABETES	Stenotrophomonas maltophilia	163.0	0.5423630585874346
CK_DIABETES	Stenotrophomonas rhizophila	180.0	0.790434062319321
CK_DIABETES	Streptococcus anginosus	180.0	0.790434062319321
CK_DIABETES	Streptococcus constellatus	180.0	0.790434062319321
CK_DIABETES	Streptococcus gordonii	183.0	0.6769545302559947
CK_DIABETES	Streptococcus intermedius	180.0	0.790434062319321
CK_DIABETES	Streptococcus milleri	180.0	0.790434062319321
CK_DIABETES	Streptococcus mitis	189.0	0.5315292504866648
CK_DIABETES	Streptococcus oralis	183.0	0.6769545302559947
CK_DIABETES	Streptococcus pneumoniae	186.0	0.5962292783582749
CK_DIABETES	Streptococcus salivarius	180.0	0.790434062319321
CK_DIABETES	Streptococcus sp. 116-D4	180.0	0.790434062319321
CK_DIABETES	Streptococcus thermophilus	180.0	0.790434062319321
CK_DIABETES	Streptomyces sp. ICC1	183.0	0.6769545302559947
CK_DIABETES	Streptomyces sp. ICC4	147.5	0.0020515581015106404
CK_DIABETES	Tannerella forsythia	180.0	0.790434062319321
CK_DIABETES	Tardibacter chloracetimidivorans	183.0	0.6769545302559947
CK_DIABETES	Thauera sp. K11	195.0	0.42966789804226
CK_DIABETES	Thermoleptolyngbya sp. PKUAC-SCTA183	183.0	0.6769545302559947
